List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
"$699,500.00",922 TIERRA LAGO WAY,NAPLES,3+Den/4(0),"2,806",61,"$680,000.00",12/12/19
"$689,000.00",16187 CARTWRIGHT LN,NAPLES,3+Den/3(0),"2,383",70,"$680,000.00",12/17/19
"$795,000.00",7688 SANTA MARGHERITA WAY,NAPLES,5 Bed/3(0),"2,844",66,"$682,375.00",09/30/19
"$719,000.00",12520 MARINA CLUB DR,FORT MYERS,4 Bed/3(0),"2,884",11,"$685,000.00",10/25/19
"$729,000.00",18660 CYPRESS HAVEN DR,FORT MYERS,3+Den/3(0),"2,790",94,"$685,000.00",10/31/19
"$700,000.00",9 PELICAN ST E,NAPLES,3 Bed/2(0),"1,828",71,"$685,000.00",12/13/19
"$729,000.00",707 CARDIUM ST,SANIBEL,3 Bed/2(0),"1,570",47,"$685,000.00",12/23/19
"$728,620.00",5872 ANTIGUA WAY,NAPLES,2+Den/2(0),"2,016",19,"$688,620.00",11/20/19
"$800,000.00",1119 SEAGRAPE LN,SANIBEL,2 Bed/1(0),960,47,"$689,000.00",10/22/19
"$699,000.00",1936 SE 35TH ST,CAPE CORAL,3 Bed/2(1),"3,137",84,"$690,000.00",10/24/19
"$699,000.00",16262 CROWN ARBOR WAY,FORT MYERS,4 Bed/3(0),"3,021",20,"$690,000.00",12/19/19
"$725,000.00",5450 FOXHOUND DR,NAPLES,4 Bed/2(1),"2,593",1,"$690,000.00",11/07/19
"$749,900.00",4224 KENSINGTON HIGH ST,NAPLES,3 Bed/2(1),"2,180",127,"$690,000.00",12/09/19
"$747,900.00",8767 MUSTANG ISLAND CIR,NAPLES,4 Bed/3(1),"2,773",33,"$690,000.00",09/27/19
"$714,900.00",3270 SUGARLOAF KEY RD,PUNTA GORDA,3 Bed/2(0),"2,118",12,"$690,000.00",11/13/19
"$749,000.00",5592 AVENIDA PESCADORA,FORT MYERS BEACH,3 Bed/3(1),"2,088",24,"$692,500.00",10/09/19
"$729,900.00",3314 SW 26TH PL,CAPE CORAL,3+Den/2(1),"2,303",51,"$695,000.00",12/16/19
"$695,000.00",8430 RIVIERA AVE,FORT MYERS,3 Bed/2(1),"2,370",0,"$695,000.00",11/14/19
"$730,000.00",9523 WILSHIRE LAKES BLVD,NAPLES,3+Den/3(0),"2,675",44,"$695,000.00",12/16/19
"$695,000.00",8036 VERA CRUZ WAY,NAPLES,4 Bed/3(0),"2,602",9,"$695,000.00",11/15/19
"$719,000.00",8879 VACCARO CT,NAPLES,3+Den/3(0),"2,275",73,"$695,000.00",11/12/19
"$709,000.00",9705 WILSHIRE LAKES BLVD,NAPLES,4+Den/3(1),"3,275",10,"$695,000.00",08/23/19
"$719,007.00",632 LAKE MUREX CIR,SANIBEL,3 Bed/2(0),"1,550",52,"$697,000.00",12/30/19
"$719,000.00",3914 SW 27TH AVE,CAPE CORAL,3 Bed/3(0),"2,305",35,"$699,000.00",12/17/19
"$739,900.00",4203 BUCKINGHAM RD,FORT MYERS,4 Bed/4(0),"3,182",10,"$700,000.00",10/11/19
"$700,000.00",678 PALM CT,GOODLAND,3 Bed/3(0),"2,130",6,"$700,000.00",08/29/19
"$760,000.00",1049 BONITA CT,MARCO ISLAND,2+Den/2(0),"2,060",22,"$700,000.00",12/12/19
"$699,900.00",2003 IMPERIAL GOLF COURSE BLVD,NAPLES,4 Bed/2(1),"2,644",2,"$700,000.00",12/13/19
"$724,000.00",5061 CASTLEROCK WAY,NAPLES,3+Den/3(1),"3,136",5,"$700,000.00",09/27/19
"$722,000.00",1260 GOLDFINCH WAY #70,NAPLES,3+Den/3(0),"3,201",120,"$700,000.00",11/26/19
"$729,900.00",12310 VILLAGIO WAY,FORT MYERS,3 Bed/3(1),"2,928",17,"$701,000.00",09/30/19
"$697,000.00",3327 SW 25TH CT,CAPE CORAL,4 Bed/3(0),"3,085",2,"$705,000.00",09/27/19
"$739,000.00",1226 SW 51ST ST,CAPE CORAL,3 Bed/3(1),"2,864",89,"$705,000.00",12/16/19
"$749,900.00",4975 MEDERIA LN,ESTERO,5 Bed/3(1),"3,922",9,"$705,000.00",11/08/19
"$729,000.00",619 SW 53RD TER,CAPE CORAL,3 Bed/2(1),"2,447",94,"$705,500.00",10/31/19
"$755,000.00",260 CURLEW ST,FORT MYERS BEACH,3 Bed/2(0),"1,544",0,"$706,500.00",12/04/19
"$729,995.00",3902 SW 25TH PL,CAPE CORAL,3+Den/3(0),"2,620",16,"$710,000.00",12/13/19
"$749,900.00",3709 NW 14TH ST,CAPE CORAL,4+Den/4(0),"3,453",10,"$710,000.00",09/06/19
"$739,900.00",335 COTTAGE CT,MARCO ISLAND,3 Bed/2(0),"2,190",28,"$710,000.00",09/27/19
"$729,900.00",4126 ASPEN CHASE DR,NAPLES,5 Bed/4(0),"3,508",19,"$711,750.00",11/15/19
"$748,000.00",15299 DEVON GREEN LN,NAPLES,3 Bed/3(1),"2,601",39,"$715,000.00",11/25/19
"$749,000.00",6650 NATURE PRESERVE CT,NAPLES,4+Den/3(0),"3,021",14,"$716,000.00",11/25/19
"$799,000.00",24159 JOLLY ROGER BLVD,PUNTA GORDA,4 Bed/3(1),"2,758",17,"$719,000.00",09/13/19
"$750,000.00",12615 CHRASFIELD CHASE,FORT MYERS,4+Den/3(0),"3,078",2,"$720,000.00",10/15/19
"$759,000.00",7802 MULBERRY LN,NAPLES,3+Den/3(0),"2,694",45,"$720,000.00",11/12/19
"$740,000.00",6952 BURNT SIENNA CIR,NAPLES,5+Den/3(1),"3,023",0,"$720,000.00",06/21/19
"$739,000.00",15161 BLACKHAWK DR,FORT MYERS,5+Den/3(1),"4,221",2,"$725,000.00",08/09/19
"$749,000.00",3045 CINNAMON BAY CIR,NAPLES,3+Den/3(1),"3,051",130,"$725,000.00",12/31/19
"$749,000.00",1878 IVORY CANE PT,NAPLES,4+Den/3(1),"3,932",62,"$727,000.00",12/17/19
"$739,500.00",5350 PALMETTO ST,FORT MYERS BEACH,3 Bed/2(0),"1,424",154,"$728,000.00",12/30/19
"$820,000.00",627 SW 57TH ST,CAPE CORAL,3 Bed/3(0),"2,446",34,"$730,000.00",11/21/19
"$749,900.00",9439 CAMPANILE CIR,NAPLES,4 Bed/3(0),"2,293",36,"$730,000.00",10/10/19
"$739,900.00",14325 SHORES CT,ESTERO,3 Bed/3(0),"2,488",27,"$732,450.00",12/18/19
"$719,900.00",11747 ISLAND AVE,MATLACHA,3 Bed/2(0),"1,800",2,"$734,900.00",11/25/19
"$770,000.00",5607 SW 12TH PL,CAPE CORAL,4 Bed/3(0),"2,299",11,"$735,000.00",10/08/19
"$749,900.00",4040 ORANGE RIVER LOOP RD,FORT MYERS,4 Bed/4(0),"3,279",9,"$735,000.00",09/10/19
"$769,000.00",5182 TALLOWOOD WAY,NAPLES,4 Bed/3(0),"2,950",0,"$735,000.00",10/30/19
"$789,900.00",14793 SPINNAKER WAY,NAPLES,3+Den/3(0),"2,625",96,"$735,000.00",12/11/19
"$749,000.00",1060 WHITE IBIS DR,SANIBEL,3 Bed/2(0),"1,597",20,"$735,000.00",10/31/19
"$784,500.00",1309 PAR VIEW DR,SANIBEL,2+Den/3(0),"2,250",139,"$735,485.00",12/30/19
"$789,000.00",918 S JOY CIR,MARCO ISLAND,3 Bed/2(0),"2,319",25,"$735,500.00",11/27/19
"$766,240.00",8930 RAILS END CT,FORT MYERS,3+Den/4(2),"3,148",30,"$736,240.00",12/16/19
"$749,900.00",10229 IDLE PINE LN,ESTERO,3 Bed/3(0),"2,909",14,"$740,000.00",09/06/19
"$747,000.00",256 DANIEL DR,SANIBEL,3 Bed/2(0),"1,549",27,"$740,000.00",12/13/19
"$769,000.00",101 SW 52ND ST,CAPE CORAL,3 Bed/2(0),"2,166",96,"$742,000.00",12/09/19
"$739,900.00",4702 SW 22ND PL,CAPE CORAL,3+Den/3(0),"2,280",8,"$742,500.00",11/21/19
"$799,000.00",23020 SANABRIA LOOP,BONITA SPRINGS,4 Bed/4(0),"3,128",52,"$745,000.00",10/09/19
"$780,000.00",20862 PINEHURST GREENS DR DR,ESTERO,3+Den/2(0),"2,792",0,"$745,000.00",12/02/19
"$795,000.00",1575 23RD ST SW,NAPLES,3+Den/2(0),"2,460",135,"$745,000.00",12/16/19
"$799,000.00",6000 CYPRESS LN,BONITA SPRINGS,2 Bed/2(0),"2,109",91,"$749,000.00",12/30/19
"$749,000.00",10046 FLORENCE CIR,NAPLES,4 Bed/3(1),"2,595",3,"$749,000.00",12/18/19
"$749,000.00",9403 SURFBIRD CT,NAPLES,3+Den/3(0),"2,488",8,"$749,000.00",10/31/19
"$785,000.00",17930 GREY HERON CT,FORT MYERS BEACH,4 Bed/2(0),"2,868",4,"$750,000.00",12/02/19
"$799,900.00",186 GREENBRIER ST,MARCO ISLAND,4+Den/4(0),"3,649",133,"$750,000.00",12/09/19
"$764,900.00",1989 IMPERIAL GOLF COURSE BLVD,NAPLES,4 Bed/3(0),"2,884",5,"$750,000.00",09/06/19
"$869,000.00",4601 SCHOONER DR,UPPER CAPTIVA,5 Bed/5(0),"2,560",54,"$750,000.00",11/08/19
"$826,044.00",9385 RAPPALLO,NAPLES,3+Den/3(0),"2,929",49,"$753,344.00",10/19/19
"$799,000.00",9194 HOLLOW PINE DR,ESTERO,4+Den/3(0),"3,013",2,"$755,000.00",11/08/19
"$775,000.00",164 RICHMOND CT,MARCO ISLAND,3+Den/2(0),"2,056",35,"$757,000.00",08/30/19
"$775,000.00",3212 ATLANTIC CIR,NAPLES,4 Bed/3(1),"3,051",47,"$760,000.00",12/06/19
"$796,391.00",2231 SOMERSET PL,NAPLES,3+Den/3(0),"2,800",44,"$760,000.00",11/25/19
"$815,000.00",200 SILVERADO DR,NAPLES,5+Den/4(0),"3,480",104,"$765,000.00",11/26/19
"$769,900.00",2889 LONE PINE LN,NAPLES,4 Bed/3(1),"2,572",0,"$769,900.00",06/24/19
"$829,900.00",20825 CORKSCREW SHORES BLVD,ESTERO,4+Den/3(0),"3,077",68,"$770,000.00",12/30/19
"$820,000.00",2910 CINNAMON BAY CIR,NAPLES,3+Den/3(1),"3,064",14,"$770,000.00",12/12/19
"$774,000.00",706 NERITA ST,SANIBEL,3 Bed/2(0),"1,430",3,"$774,000.00",12/18/19
"$799,000.00",5303 SW 28TH PL,CAPE CORAL,3 Bed/2(1),"2,455",23,"$775,000.00",10/02/19
"$820,000.00",23132 FOXBERRY LN,ESTERO,3+Den/3(1),"2,670",23,"$775,000.00",10/25/19
"$816,000.00",13851 BLENHEIM TRAIL RD,FORT MYERS,4+Den/4(0),"3,288",132,"$775,000.00",11/27/19
"$799,000.00",9376 TERRESINA DR,NAPLES,3 Bed/3(0),"2,283",0,"$775,000.00",12/27/19
"$795,000.00",8032 VERA CRUZ WAY,NAPLES,4+Den/3(1),"3,411",22,"$775,000.00",07/24/19
"$799,000.00",823 BIRDIE VIEW PT,SANIBEL,4 Bed/3(0),"2,521",7,"$777,500.00",11/15/19
"$825,000.00",6017 TARPON ESTATES BLVD,CAPE CORAL,5 Bed/4(0),"3,381",75,"$779,000.00",11/26/19
"$799,900.00",16 BAYVIEW BLVD,FORT MYERS BEACH,3 Bed/2(0),"2,000",0,"$779,900.00",10/29/19
"$799,800.00",19583 VINTAGE TRACE CIR,ESTERO,4+Den/3(1),"3,389",46,"$780,000.00",11/15/19
"$835,000.00",1589 SAN MARCO RD,MARCO ISLAND,3 Bed/2(0),"1,904",101,"$780,000.00",12/10/19
"$798,990.00",513 WEDGEWOOD WAY,NAPLES,4 Bed/2(1),"2,808",0,"$780,000.00",10/16/19
"$849,995.00",7372 LANTANA WAY,NAPLES,4 Bed/3(1),"2,895",141,"$780,000.00",12/20/19
"$769,000.00",24990 PENNYROYAL DR,BONITA SPRINGS,3+Den/3(1),"2,938",4,"$785,000.00",12/12/19
"$779,000.00",28671 LISBURN CT,BONITA SPRINGS,4 Bed/3(1),"3,143",20,"$786,000.00",12/13/19
"$799,000.00",10516 VALENCIA LAKES DR,BONITA SPRINGS,4 Bed/4(1),"3,906",4,"$787,000.00",08/12/19
"$834,730.00",5781 ANEGADA DR,NAPLES,3+Den/2(1),"2,390",62,"$789,730.00",10/25/19
"$815,000.00",9655 WILSHIRE LAKES BLVD,NAPLES,4 Bed/3(0),"2,825",32,"$790,000.00",07/31/19
"$819,500.00",9054 WINDSWEPT DR,ESTERO,3+Den/3(0),"2,750",28,"$800,000.00",12/16/19
"$849,000.00",9863 BAY MEADOW,ESTERO,3 Bed/3(1),"2,721",14,"$800,000.00",12/20/19
"$825,000.00",362 CAPISTRANO CT,MARCO ISLAND,3+Den/2(0),"2,182",77,"$800,000.00",11/19/19
"$828,000.00",6 STONEHEDGE PT,NAPLES,4 Bed/3(0),"3,000",30,"$800,000.00",11/05/19
"$849,000.00",8013 VERA CRUZ WAY,NAPLES,4 Bed/3(0),"2,507",43,"$800,000.00",12/05/19
"$799,000.00",373 EGRET AVE,NAPLES,3 Bed/2(0),"2,100",40,"$805,000.00",10/25/19
"$875,000.00",4329 SANCTUARY WAY,BONITA SPRINGS,3+Den/4(0),"3,168",15,"$810,000.00",10/31/19
"$849,000.00",19861 CHAPEL TRCE,ESTERO,4+Den/4(0),"3,267",0,"$810,000.00",09/04/19
"$885,000.00",7064 MILL RUN CIR,NAPLES,4+Den/2(1),"2,667",14,"$810,000.00",12/13/19
"$830,000.00",9373 CAMPANILE CIR,NAPLES,3+Den/3(1),"2,622",55,"$815,000.00",11/15/19
"$849,000.00",165 SUNRISE CT,NAPLES,4+Den/2(3),"5,260",12,"$815,000.00",08/29/19
"$835,900.00",6427 PEMBROKE WAY,NAPLES,2+Den/2(1),"2,333",73,"$815,000.00",09/17/19
"$859,900.00",7988 BEAUMONT CT,NAPLES,3+Den/2(2),"2,748",33,"$817,000.00",10/11/19
"$859,000.00",7810 MULBERRY LN E,NAPLES,4+Den/3(1),"3,073",36,"$817,500.00",11/05/19
"$774,000.00",1334 GASPARILLA DR,FORT MYERS,5+Den/3(0),"3,258",54,"$820,000.00",12/03/19
"$829,000.00",1289 BALBOA CT,MARCO ISLAND,3+Den/2(0),"2,016",80,"$820,000.00",12/20/19
"$824,900.00",7944 TIGER LILY DR,NAPLES,3 Bed/3(1),"3,700",23,"$824,000.00",10/28/19
"$865,000.00",5835 WHISPERWOOD CT,NAPLES,4+Den/3(1),"3,200",64,"$825,000.00",12/06/19
"$895,000.00",1265 FOREST AVE,NAPLES,4 Bed/2(1),"2,080",58,"$825,000.00",09/05/19
"$899,000.00",534 N YACHTSMAN DR,SANIBEL,3 Bed/2(0),"1,913",68,"$825,000.00",09/19/19
"$845,000.00",2803 SW 36TH TER,CAPE CORAL,4 Bed/3(1),"3,606",18,"$827,000.00",09/06/19
"$849,900.00",6482 WARWICK AVE,NAPLES,4+Den/3(0),"2,624",50,"$829,000.00",09/25/19
"$830,000.00",24141 TREASURE ISLAND BLVD,PUNTA GORDA,2+Den/2(0),"2,876",6,"$830,000.00",11/27/19
"$850,000.00",14580 MERAVI DR,BONITA SPRINGS,4 Bed/3(0),"2,638",16,"$832,500.00",10/09/19
"$875,000.00",8471 CASA DEL RIO LN,FORT MYERS,5 Bed/4(0),"2,720",155,"$835,000.00",12/17/19
"$865,000.00",5280 RIVER BLOSSOM LN,LABELLE,5 Bed/3(2),"4,183",77,"$835,000.00",10/28/19
"$849,000.00",9816 ROCKY BANK DR,NAPLES,4+Den/3(0),"3,323",16,"$835,000.00",08/02/19
"$875,000.00",4967 ANDROS DR,NAPLES,3+Den/2(1),"2,400",44,"$835,000.00",12/16/19
"$839,000.00",9436 YUCCA CT,SANIBEL,3 Bed/2(0),"2,367",88,"$839,000.00",12/20/19
"$859,000.00",17203 HIDDEN ESTATES CIR,FORT MYERS,4+Den/3(0),"2,688",106,"$840,000.00",12/18/19
"$842,000.00",11671 ISLE OF PALMS DR,FORT MYERS BEACH,3 Bed/2(1),"2,040",37,"$842,000.00",10/01/19
"$842,000.00",6492 SANIBEL CAPTIVA RD,SANIBEL,2 Bed/1(0),535,0,"$842,000.00",11/25/19
"$879,000.00",23023 SANABRIA LOOP,BONITA SPRINGS,3+Den/3(1),"3,128",33,"$850,000.00",12/13/19
"$874,975.00",860 13TH ST N,NAPLES,3+Den/2(2),"2,487",88,"$850,000.00",12/24/19
"$849,900.00",4121 PINE RIDGE RD,NAPLES,4+Den/3(0),"3,123",21,"$850,000.00",08/23/19
"$899,000.00",4908 SW 12TH PL,CAPE CORAL,3+Den/3(0),"2,255",101,"$855,000.00",12/30/19
"$895,000.00",9094 MOCKINGBIRD DR,SANIBEL,4 Bed/3(1),"3,116",15,"$855,000.00",11/15/19
"$899,000.00",6496 SANIBEL CAPTIVA RD,SANIBEL,3 Bed/3(0),"1,937",8,"$860,000.00",08/14/19
"$899,900.00",5053 RUSTIC OAKS CIR,NAPLES,3+Den/3(0),"3,165",73,"$861,360.00",12/02/19
"$862,950.00",3400 BAL HARBOR BLVD,PUNTA GORDA,3 Bed/3(0),"2,499",65,"$862,950.00",10/25/19
"$875,000.00",4310 GULFSTREAM PKY,CAPE CORAL,4 Bed/3(0),"2,603",4,"$865,000.00",10/18/19
"$875,000.00",9360 SLATE CT,NAPLES,3+Den/3(0),"2,547",10,"$870,000.00",11/20/19
"$899,900.00",6487 WARWICK AVE,NAPLES,2+Den/2(1),"2,225",144,"$870,000.00",12/16/19
"$900,000.00",458 MARQUESAS CT,MARCO ISLAND,4 Bed/2(0),"2,009",11,"$872,000.00",08/30/19
"$949,000.00",6750 CANWICK COVE CIR N,NAPLES,4 Bed/2(0),"2,490",18,"$875,000.00",12/04/19
"$950,000.00",3914 GLACIER CT,NAPLES,3+Den/3(1),"3,051",49,"$880,000.00",11/04/19
"$889,900.00",2283 SOMERSET PL,NAPLES,3+Den/3(0),"3,101",39,"$885,000.00",12/16/19
"$899,990.00",9482 GALLIANO TER,NAPLES,3+Den/3(0),"3,036",1,"$887,500.00",10/07/19
"$929,000.00",14560 OCEAN BLUFF DR,FORT MYERS,3 Bed/3(1),"3,329",3,"$889,000.00",09/30/19
"$899,900.00",12650 DUNDEE LN,NAPLES,3+Den/3(1),"2,950",12,"$889,000.00",08/14/19
"$959,000.00",8532 BELLAGIO DR,NAPLES,4+Den/4(1),"3,700",127,"$890,000.00",12/27/19
"$950,000.00",2704 SW 46TH TER,CAPE CORAL,4 Bed/3(0),"2,733",21,"$893,500.00",10/21/19
"$899,900.00",15261 N PEBBLE LN,FORT MYERS,4+Den/3(0),"4,673",12,"$895,000.00",09/20/19
"$995,000.00",16352 ANTIGUA WAY,BOKEELIA,2 Bed/2(1),"1,831",129,"$900,000.00",11/14/19
"$949,900.00",5142 KENSINGTON HIGH ST,NAPLES,3+Den/3(1),"2,623",0,"$900,000.00",11/25/19
"$925,000.00",2100 CURTIS ST,NAPLES,3 Bed/3(0),"2,376",63,"$900,000.00",12/20/19
"$900,000.00",870 8TH CT E,NAPLES,5+Den/6(1),"4,156",68,"$900,000.00",10/17/19
"$919,900.00",1942 SE 36TH ST,CAPE CORAL,3 Bed/3(0),"2,585",42,"$905,000.00",12/04/19
"$920,000.00",5058 ANDROS DR,NAPLES,3+Den/3(0),"2,963",19,"$910,000.00",11/27/19
"$975,000.00",4940 TAMARIND RIDGE DR,NAPLES,4+Den/4(1),"3,572",10,"$910,000.00",08/02/19
"$929,900.00",1720 SW 50TH TER,CAPE CORAL,3+Den/3(1),"2,617",32,"$917,500.00",10/11/19
"$949,000.00",9210 RIALTO LN,NAPLES,3 Bed/3(1),"2,862",11,"$920,000.00",11/22/19
"$925,000.00",5250 TAMIAMI CT,CAPE CORAL,3 Bed/3(1),"2,622",0,"$925,000.00",08/05/19
"$1,200,000.00",5614 HARBOUR CIR,CAPE CORAL,3+Den/4(0),"3,622",136,"$925,000.00",12/18/19
"$946,770.00",3161 CAPISTRANO LN,NAPLES,4+Den/3(1),"2,818",18,"$925,000.00",10/09/19
"$989,900.00",1508 EL DORADO PKY W,CAPE CORAL,4 Bed/3(0),"2,800",59,"$927,000.00",09/06/19
"$927,000.00",6465 COSTA CIR,NAPLES,3+Den/3(0),"2,719",67,"$927,000.00",12/09/19
"$1,215,000.00",111 SWALLOW DR,OTHER,5 Bed/5(0),"2,829",32,"$928,000.00",09/05/19
"$965,000.00",1787 MENORCA CT,MARCO ISLAND,3+Den/2(1),"2,494",11,"$935,000.00",10/11/19
"$995,000.00",12316 WISTERIA DR,NAPLES,3+Den/3(2),"3,050",15,"$939,000.00",11/15/19
"$989,000.00",2837 DEBORAH DR,PUNTA GORDA,4 Bed/3(0),"2,545",27,"$939,000.00",12/02/19
"$979,158.00",5756 ANEGADA DR,NAPLES,3+Den/3(1),"2,781",153,"$939,158.00",12/10/19
"$995,000.00",551 FIELDSTONE DR,MARCO ISLAND,3+Den/2(0),"2,766",35,"$940,000.00",11/15/19
"$969,900.00",7405 BYRONS WAY,NAPLES,4+Den/4(1),"3,189",74,"$940,000.00",10/25/19
"$1,025,000.00",5684 HAMMOCK ISLES DR,NAPLES,4+Den/3(1),"2,938",34,"$945,000.00",10/18/19
"$949,000.00",3667 WOODLAKE DR,BONITA SPRINGS,3 Bed/3(1),"2,687",11,"$949,000.00",09/12/19
"$949,900.00",8677 CAVANO ST,NAPLES,3+Den/3(1),"2,862",0,"$949,900.00",09/06/19
"$995,000.00",16990 RIVER BOAT BEND,ALVA,4+Den/3(1),"3,554",86,"$950,000.00",12/12/19
"$998,725.00",2230 SE 28TH ST,CAPE CORAL,3+Den/3(0),"2,345",4,"$950,000.00",11/04/19
"$950,000.00",11622 ROYAL TEE CIR,CAPE CORAL,3+Den/3(0),"3,088",0,"$950,000.00",04/08/19
"$995,000.00",12800 TERABELLA WAY,FORT MYERS,3 Bed/3(1),"3,611",37,"$950,000.00",12/23/19
"$995,000.00",910 SNOWBERRY CT,MARCO ISLAND,3+Den/3(0),"2,202",58,"$950,000.00",12/12/19
"$999,999.00",10756 WINTERVIEW DR,NAPLES,5 Bed/4(0),"3,054",96,"$950,000.00",10/30/19
"$995,000.00",14981 BINDER DR,CAPTIVA,3 Bed/3(0),"1,264",60,"$957,000.00",10/15/19
"$1,085,000.00",920 SHIP CT,MARCO ISLAND,4+Den/3(0),"2,700",84,"$970,000.00",12/16/19
"$1,050,000.00",3832 3RD AVE SW,NAPLES,4+Den/3(1),"3,352",61,"$970,000.00",12/16/19
"$999,000.00",7711 SANTA MARGHERITA WAY,NAPLES,3+Den/2(2),"3,032",60,"$970,000.00",10/15/19
"$999,000.00",12889 BALD CYPRESS LN,NAPLES,4+Den/5(1),"4,400",27,"$971,000.00",11/15/19
"$1,095,000.00",24931 PENNYROYAL DR,BONITA SPRINGS,4+Den/4(2),"3,664",50,"$975,000.00",11/22/19
"$999,900.00",466 GERMAIN AVE,NAPLES,3 Bed/2(0),"1,395",54,"$980,000.00",12/16/19
"$1,199,500.00",2995 MONA LISA BLVD,NAPLES,4+Den/3(1),"4,027",3,"$982,000.00",08/30/19
"$987,000.00",7485 TREELINE DR,NAPLES,3+Den/3(1),"3,206",19,"$987,000.00",11/07/19
"$1,150,000.00",12580 VITTORIA WAY,FORT MYERS,4+Den/5(1),"3,940",34,"$988,105.00",11/12/19
"$999,900.00",2944 TIBURON BLVD E,NAPLES,3+Den/3(2),"3,175",61,"$990,000.00",11/27/19
"$1,275,000.00",10072 MAGNOLIA BEND,ESTERO,4+Den/5(0),"4,179",43,"$1,000,000.00",12/30/19
"$1,099,000.00",18100 VIA BELLAMARE LN,MIROMAR LAKES,3+Den/3(0),"3,100",3,"$1,000,000.00",11/15/19
"$1,000,000.00",2414 WULFERT RD,SANIBEL,4 Bed/4(1),"4,813",0,"$1,000,000.00",12/06/19
"$1,025,000.00",378 EGRET AVE,NAPLES,3 Bed/2(0),"1,545",52,"$1,010,000.00",10/29/19
"$1,199,000.00",1403 SW 54TH TER,CAPE CORAL,5 Bed/3(0),"3,620",80,"$1,012,000.00",09/23/19
"$1,019,500.00",1119 DANA CT,MARCO ISLAND,3 Bed/2(0),"2,221",3,"$1,019,500.00",11/15/19
"$1,020,600.00",12452 LIMESTONE CT,FORT MYERS,4 Bed/3(0),"2,856",0,"$1,020,600.00",09/20/19
"$1,150,000.00",15511 OLD WEDGEWOOD CT,FORT MYERS,4+Den/3(0),"3,704",24,"$1,025,000.00",10/01/19
"$1,079,000.00",2502 AUGUSTA DR,NAPLES,3+Den/3(0),"2,601",1,"$1,025,000.00",11/13/19
"$1,095,000.00",4344 AVALON CT,NAPLES,5 Bed/6(0),"4,603",0,"$1,032,500.00",09/27/19
"$1,199,000.00",1131 7TH AVE N,NAPLES,3+Den/2(0),"2,821",46,"$1,040,000.00",11/27/19
"$1,100,000.00",5727 RIVERSIDE DR,CAPE CORAL,3 Bed/2(1),"2,383",50,"$1,045,000.00",09/04/19
"$1,209,135.00",6197 MEGANS BAY DR,NAPLES,4 Bed/3(1),"2,431",49,"$1,049,135.00",12/23/19
"$1,099,000.00",5610 QUEENS KEW,BONITA SPRINGS,5 Bed/3(0),"2,293",30,"$1,050,000.00",12/26/19
"$1,099,999.00",6361 LYFORD ISLE DR,NAPLES,3+Den/3(1),"3,218",65,"$1,050,000.00",11/14/19
"$1,175,000.00",4930 MAHOGANY RIDGE DR,NAPLES,5+Den/4(0),"4,740",101,"$1,050,000.00",10/21/19
"$1,350,000.00",1324 SEASPRAY LN,SANIBEL,3 Bed/3(0),"3,565",12,"$1,050,000.00",11/01/19
"$1,250,000.00",1549 BUCCANEER CT,MARCO ISLAND,4 Bed/3(0),"2,636",67,"$1,060,000.00",12/23/19
"$1,100,000.00",959 S JOY CIR,MARCO ISLAND,3 Bed/2(2),"2,259",59,"$1,060,000.00",11/14/19
"$1,195,000.00",2140 SNOOK DR,NAPLES,3 Bed/2(0),"1,568",26,"$1,060,000.00",11/06/19
"$1,100,000.00",11600 COMPASS POINT DR,FORT MYERS,3 Bed/3(1),"3,788",8,"$1,065,000.00",12/04/19
"$1,149,000.00",674 109TH AVE N,NAPLES,5 Bed/4(1),"3,500",16,"$1,075,000.00",12/06/19
"$1,200,000.00",3221 7TH AVE SW,NAPLES,4+Den/3(0),"3,200",38,"$1,075,000.00",11/07/19
"$1,150,000.00",7707 TRENT CT,NAPLES,3+Den/3(1),"3,199",43,"$1,075,000.00",11/18/19
"$1,075,000.00",4399 CALDERA CIR,NAPLES,3+Den/3(1),"3,072",7,"$1,075,000.00",10/01/19
"$1,149,000.00",8556 MAJORCA LN,NAPLES,3+Den/4(0),"2,969",12,"$1,075,000.00",07/17/19
"$1,250,000.00",2100 SNOOK DR,NAPLES,3 Bed/3(0),"2,014",85,"$1,075,000.00",08/23/19
"$1,195,000.00",16508 TALIS PARK DR,NAPLES,3 Bed/3(0),"2,530",18,"$1,080,000.00",12/30/19
"$1,165,000.00",12471 COLLIERS RESERVE DR,NAPLES,3+Den/3(0),"3,465",79,"$1,080,000.00",12/06/19
"$1,169,000.00",158 OAKWOOD CT,NAPLES,5+Den/4(0),"3,354",24,"$1,085,000.00",12/16/19
"$1,190,000.00",6652 STONEGATE DR,NAPLES,4+Den/3(0),"3,226",4,"$1,090,000.00",12/04/19
"$1,090,000.00",2333 CHESHIRE LN,NAPLES,4+Den/3(0),"2,907",2,"$1,090,000.00",10/31/19
"$1,088,480.00",6144 ANTIGUA WAY,NAPLES,4+Den/4(0),"3,277",52,"$1,095,060.00",12/23/19
"$1,101,510.00",6108 ANTIGUA WAY,NAPLES,3+Den/3(0),"2,743",99,"$1,096,825.00",12/13/19
"$1,175,000.00",14601 HIGHLAND HARBOUR CT,FORT MYERS,4 Bed/3(1),"3,208",21,"$1,100,000.00",08/15/19
