,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$615,000.00",12507 CHRASFIELD CHASE,FORT MYERS,3+Den/3(0),"2,554",7,"$600,000.00",11/30/20
,,"$625,000.00",1326 JAMBALANA LN,FORT MYERS,4 Bed/3(1),"2,837",3,"$600,000.00",11/13/20
,,"$625,900.00",7965 ESTERO BLVD,FORT MYERS BEACH,3 Bed/2(0),"1,169",44,"$600,000.00",12/01/20
,,"$595,000.00",182 SAN RAFAEL LN,NAPLES,3+Den/3(0),"2,140",3,"$600,000.00",12/02/20
,,"$559,900.00",2322 54TH AVE NE,NAPLES,4+Den/3(0),"2,807",2,"$600,000.00",10/23/20
,,"$629,000.00",9114 LIMESTONE LN,NAPLES,3 Bed/2(0),"1,811",24,"$600,000.00",11/20/20
,,"$639,000.00",860 HIDDEN HARBOUR DR,NAPLES,4+Den/3(0),"2,155",23,"$600,000.00",12/14/20
,,"$624,900.00",1385 REDONA WAY,NAPLES,4+Den/4(1),"3,010",27,"$600,000.00",10/12/20
,,"$620,000.00",9240 BELDING DR,SANIBEL,3 Bed/2(1),"1,734",5,"$600,000.00",09/30/20
,,"$600,380.00",6836 WINDING CYPRESS DR,NAPLES,4 Bed/2(0),"2,169",--,"$600,380.00",06/26/20
,,"$600,900.00",9763 TREE SWALLOW CT,NAPLES,3+Den/3(0),"2,525",--,"$600,900.00",10/20/20
,,"$601,165.00",9528 GREYHAWK TRL,NAPLES,3+Den/3(0),"2,488",--,"$601,165.00",12/18/20
,,"$621,405.00",14757 LEEWARD DR,NAPLES,3+Den/3(2),"2,540",82,"$602,475.00",12/31/20
,,"$589,675.00",4533 SW 11TH AVE,CAPE CORAL,4 Bed/2(0),"2,178",4,"$604,000.00",12/14/20
,,"$605,000.00",5363 DEL MONTE CT,CAPE CORAL,3+Den/2(0),"1,912",1,"$605,000.00",12/28/20
,,"$625,000.00",19288 LA SERENA DR,ESTERO,4+Den/3(1),"3,342",4,"$605,000.00",09/18/20
,,"$625,000.00",6960 BURNT SIENNA CIR,NAPLES,3+Den/2(0),"2,289",0,"$605,000.00",11/23/20
,,"$595,000.00",531 CARPENTER CT,NAPLES,4 Bed/2(1),"2,921",4,"$605,000.00",12/08/20
,,"$629,900.00",4903 CERROMAR DR,NAPLES,3+Den/2(1),"2,584",22,"$607,000.00",12/21/20
,,"$609,000.00",28535 LONGFORD CT,BONITA SPRINGS,4 Bed/3(0),"2,267",2,"$609,000.00",10/06/20
,,"$629,000.00",3508 SW 2ND ST,CAPE CORAL,3 Bed/3(0),"1,745",5,"$610,000.00",12/29/20
,,"$639,900.00",20008 SIESTA KEY CT,ESTERO,3 Bed/3(0),"2,852",14,"$610,000.00",12/17/20
,,"$639,000.00",20537 CORKSCREW SHORES BLVD,ESTERO,2+Den/2(0),"2,068",27,"$610,000.00",12/15/20
,,"$595,000.00",4552 TAMARIND WAY,NAPLES,3+Den/3(0),"2,448",4,"$610,000.00",12/30/20
,,"$615,000.00",7106 SUGAR MAGNOLIA CIR,NAPLES,3+Den/2(0),"2,246",5,"$610,000.00",09/29/20
,,"$610,545.00",19548 THE PLACE BLVD,ESTERO,5+Den/4(1),"4,213",--,"$610,545.00",10/05/20
,,"$611,905.00",3301 BELON LN,NAPLES,3+Den/3(0),"2,275",--,"$611,905.00",08/31/20
,,"$612,000.00",3481 MUSCADINE LN,BONITA SPRINGS,4+Den/3(0),"2,870",93,"$612,000.00",12/21/20
,,"$615,000.00",3116 SE 22ND AVE,CAPE CORAL,3 Bed/2(0),"1,953",0,"$612,000.00",12/02/20
,,"$622,900.00",14779 SPINNAKER WAY,NAPLES,4+Den/3(1),"2,502",31,"$612,000.00",11/19/20
,,"$645,750.00",1410 SAND CASTLE RD,SANIBEL,2 Bed/2(0),"1,503",24,"$612,408.00",11/16/20
,,"$612,665.00",9043 MONTSERRAT DR,NAPLES,3 Bed/2(0),"2,285",--,"$612,665.00",12/15/20
,,"$595,000.00",24741 BAY BEAN CT,BONITA SPRINGS,4 Bed/3(0),"2,678",2,"$615,000.00",12/10/20
,,"$629,900.00",1928 PALACO GRANDE PKY,CAPE CORAL,3+Den/3(0),"1,909",0,"$615,000.00",11/30/20
,,"$629,000.00",5215 WISTERIA CT,CAPE CORAL,4 Bed/3(0),"2,179",3,"$615,000.00",09/30/20
,,"$634,900.00",1803 SE 45TH ST,CAPE CORAL,4 Bed/3(0),"1,899",14,"$615,000.00",09/30/20
,,"$615,000.00",20826 GLENEAGLES LINKS DR,ESTERO,2+Den/2(0),"1,877",0,"$615,000.00",10/01/20
,,"$622,000.00",3491 CYPRESS MARSH DR,FORT MYERS,3+Den/3(1),"2,915",1,"$615,000.00",12/18/20
,,"$649,900.00",13420 BLUE BAY CIR,FORT MYERS,3+Den/3(0),"2,445",16,"$615,000.00",12/31/20
,,"$615,000.00",10524 AZZURRA DR,FORT MYERS,4 Bed/3(0),"2,644",33,"$615,000.00",11/16/20
,,"$615,000.00",11071 WINE PALM RD,FORT MYERS,3+Den/2(1),"2,652",--,"$615,000.00",07/27/20
,,"$625,000.00",1250 JAMAICA RD,MARCO ISLAND,3 Bed/2(0),"1,662",8,"$615,000.00",11/30/20
,,"$635,000.00",4369 QUEEN ELIZABETH WAY,NAPLES,4+Den/4(0),"2,487",1,"$615,000.00",11/25/20
,,"$588,000.00",340 SHARWOOD DR,NAPLES,4 Bed/2(1),"2,465",2,"$615,000.00",12/22/20
,,"$629,000.00",10010 LIONS BAY CT,NAPLES,4 Bed/3(0),"2,603",11,"$615,000.00",10/14/20
,,"$624,900.00",1278 FOREST AVE,NAPLES,2+Den/2(0),"1,354",71,"$615,000.00",11/10/20
,,"$619,000.00",686 CYPRESS WAY E,NAPLES,4 Bed/3(0),"2,846",53,"$615,000.00",12/21/20
,,"$616,132.00",16118 HERONS VIEW DR,ALVA,4+Den/4(1),"3,983",--,"$616,132.00",11/20/20
,,"$635,000.00",4307 NW 39TH ST,CAPE CORAL,3 Bed/2(1),"2,413",65,"$617,500.00",12/29/20
,,"$619,900.00",9360 BONITA BILL ST,BONITA SPRINGS,4 Bed/2(0),"2,183",24,"$618,000.00",10/15/20
,,"$649,900.00",320 SW 38TH PL,CAPE CORAL,3 Bed/3(0),"2,480",5,"$619,000.00",10/22/20
,,"$649,900.00",3321 SW 15TH PL,CAPE CORAL,3+Den/3(0),"2,396",2,"$620,000.00",11/17/20
,,"$621,640.00",6850 GREENBRIAR CT,NAPLES,3+Den/2(0),"2,107",--,"$621,640.00",11/20/20
,,"$639,900.00",3936 SW 27TH AVE,CAPE CORAL,3+Den/4(0),"2,619",47,"$622,000.00",11/02/20
,,"$624,347.00",2787 AVIAMAR CIR,NAPLES,3+Den/2(1),"2,104",--,"$624,347.00",09/14/20
,,"$624,900.00",17920 LITTLETON PL,BRADENTON,3+Den/3(0),"2,604",--,"$624,900.00",11/25/20
,,"$624,900.00",240 FAIRWEATHER LN,FORT MYERS BEACH,3 Bed/1(1),"1,344",3,"$624,900.00",10/14/20
,,"$625,000.00",1528 SW 52ND LN,CAPE CORAL,3 Bed/2(0),"2,092",8,"$625,000.00",12/21/20
,,"$625,000.00",1009 SW 54TH LN,CAPE CORAL,3 Bed/2(0),"1,895",26,"$625,000.00",12/10/20
,,"$625,000.00",846 CYPRESS LAKE CIR,FORT MYERS,3 Bed/2(0),"1,462",0,"$625,000.00",12/30/20
,,"$649,000.00",2019 SAN MARCO RD,MARCO ISLAND,3 Bed/2(0),"1,576",38,"$625,000.00",11/26/20
,,"$625,000.00",360 HAZELCREST ST,MARCO ISLAND,3+Den/3(0),"2,150",24,"$625,000.00",10/13/20
,,"$625,000.00",1986 TERRAZZO LN,NAPLES,4 Bed/3(0),"2,136",3,"$625,000.00",12/22/20
,,"$625,000.00",1284 12TH AVE N,NAPLES,2 Bed/2(0),"1,413",--,"$625,000.00",10/22/20
,,"$639,000.00",9364 MONTELANICO LOOP,NAPLES,3+Den/3(0),"2,445",1,"$625,000.00",12/04/20
,,"$649,000.00",6367 OLD MAHOGANY CT,NAPLES,3+Den/2(0),"2,638",21,"$625,000.00",11/18/20
,,"$645,000.00",15292 DEVON GREEN LN,NAPLES,3 Bed/2(1),"2,230",7,"$625,000.00",11/12/20
,,"$642,000.00",9559 CAMPANILE CIR,NAPLES,3+Den/3(0),"2,313",5,"$625,000.00",11/04/20
,,"$699,000.00",556 103RD AVE N,NAPLES,3 Bed/2(0),"1,588",0,"$625,000.00",09/25/20
,,"$625,862.00",9504 MONTELANICO LOOP,NAPLES,3 Bed/3(1),"2,343",--,"$625,862.00",10/28/20
,,"$648,715.00",14652 KELSON CIR,NAPLES,3+Den/2(1),"2,344",5,"$626,510.00",12/28/20
,,"$639,000.00",11060 CASTLEREAGH ST,FORT MYERS,5 Bed/4(0),"3,376",95,"$628,000.00",12/21/20
,,"$635,000.00",328 STEERFORTH CT,NAPLES,3+Den/3(0),"2,257",63,"$628,000.00",11/12/20
,,"$629,000.00",12234 BOAT SHELL DR,MATLACHA ISLES,3 Bed/2(0),"1,960",4,"$629,000.00",11/13/20
,,"$650,000.00",1533 SW 54TH TER,CAPE CORAL,3+Den/2(0),"2,269",6,"$630,000.00",10/05/20
,,"$659,000.00",8567 EL MIRASOL CT,ESTERO,5+Den/4(1),"4,361",17,"$630,000.00",11/23/20
,,"$595,900.00",920 MONTEGO CT,MARCO ISLAND,3+Den/2(0),"1,944",1,"$630,000.00",08/17/20
,,"$650,990.00",14620 REGATTA LN,NAPLES,4+Den/4(1),"2,846",36,"$630,000.00",12/18/20
,,"$645,000.00",15300 WATER OAK CT,PUNTA GORDA,6 or More/4(1),"4,394",22,"$630,000.00",12/21/20
,,"$630,497.00",7551 WINDING CYPRESS DR,NAPLES,4+Den/3(0),"2,925",--,"$630,497.00",10/30/20
,,"$619,000.00",8661 DILILLO CT,NAPLES,3+Den/3(1),"2,130",3,"$630,750.00",11/19/20
,,"$623,900.00",2609 SW 25TH TER,CAPE CORAL,4 Bed/2(0),"2,421",1,"$633,000.00",10/14/20
,,"$649,000.00",25820 CREEKBEND DR,BONITA SPRINGS,4 Bed/2(1),"3,048",33,"$635,000.00",12/30/20
,,"$640,000.00",3518 SE 16TH PL,CAPE CORAL,3 Bed/3(1),"2,524",25,"$635,000.00",12/09/20
,,"$674,900.00",4604 NW 33RD TER,CAPE CORAL,3+Den/3(1),"2,775",0,"$635,000.00",10/08/20
,,"$639,000.00",16112 FOREST OAKS DR,FORT MYERS,4 Bed/3(1),"3,548",0,"$635,000.00",11/20/20
,,"$649,900.00",10535 AZZURRA DR,FORT MYERS,3+Den/3(1),"2,725",0,"$635,000.00",09/30/20
,,"$659,900.00",15385 DEER PASS RD,PUNTA GORDA,4 Bed/2(0),"3,545",2,"$635,000.00",10/13/20
,,"$636,259.00",3745 HELMSMAN DR,NAPLES,4 Bed/4(1),"3,747",--,"$636,259.00",08/31/20
,,"$599,000.00",1376 BARCELONA AVE,FORT MYERS,4 Bed/3(0),"2,347",1,"$637,000.00",12/18/20
,,"$649,000.00",17660 BROADWAY AVE,FORT MYERS BEACH,3 Bed/2(0),"1,606",15,"$637,000.00",09/18/20
,,"$638,000.00",406 LUZON AVE,NAPLES,/2(0),"1,538",--,"$638,000.00",09/29/20
,,"$650,000.00",150 OAKWOOD CT,NAPLES,3+Den/2(0),"2,132",15,"$638,000.00",12/10/20
,,"$638,402.00",19466 THE PLACE BLVD,ESTERO,4+Den/3(0),"3,077",--,"$638,402.00",11/13/20
,,"$639,500.00",2823 SW 33RD ST,CAPE CORAL,5 Bed/2(1),"2,921",37,"$639,500.00",12/04/20
,,"$640,000.00",3402 NW 2ND TER,CAPE CORAL,3+Den/3(0),"2,127",3,"$640,000.00",11/18/20
,,"$650,000.00",2211 SW 43RD LN,CAPE CORAL,4+Den/3(0),"3,241",91,"$640,000.00",12/29/20
,,"$649,900.00",17850 EAGLE VIEW LN,CAPE CORAL,3+Den/2(1),"1,957",3,"$640,000.00",09/21/20
,,"$640,000.00",6612 MILL RUN CIR,NAPLES,3+Den/2(0),"2,734",--,"$640,000.00",06/11/20
,,"$640,000.00",15944 LOS OLIVOS LN,NAPLES,3 Bed/3(0),"2,404",--,"$640,000.00",09/01/20
,,"$649,000.00",2818 NW 43RD PL,CAPE CORAL,3 Bed/2(1),"2,216",26,"$642,000.00",12/21/20
,,"$649,900.00",8987 STAR TULIP CT,NAPLES,3+Den/2(0),"2,272",21,"$642,000.00",12/23/20
,,"$661,500.00",7390 ACORN WAY,NAPLES,4 Bed/3(1),"2,726",5,"$642,500.00",11/10/20
,,"$642,597.00",9348 MONTELANICO LOOP,NAPLES,3+Den/3(0),"2,275",--,"$642,597.00",03/31/20
,,"$649,000.00",2222 SW 52ND LN,CAPE CORAL,3 Bed/3(0),"2,098",2,"$645,000.00",12/10/20
,,"$645,000.00",8220 GLENFINNAN CIR,FORT MYERS,4 Bed/3(1),"3,130",0,"$645,000.00",10/22/20
,,"$669,900.00",3331 BRANTLEY OAKS DR,FORT MYERS,3+Den/2(2),"3,145",0,"$645,000.00",09/01/20
,,"$639,900.00",356 STEERFORTH CT,NAPLES,3+Den/3(0),"2,257",1,"$645,000.00",12/29/20
,,"$659,995.00",750 105TH AVE N,NAPLES,3 Bed/2(0),"1,574",27,"$645,000.00",12/21/20
,,"$645,000.00",409 CYPRESS WAY E,NAPLES,4 Bed/3(0),"2,372",0,"$645,000.00",12/14/20
,,"$650,000.00",3271 PACIFIC DR,NAPLES,4+Den/4(0),"3,200",2,"$645,000.00",11/30/20
,,"$685,000.00",7269 WILTON DR,NAPLES,4 Bed/2(0),"2,175",87,"$645,000.00",11/20/20
,,"$647,000.00",1653 BUNTING LN,SANIBEL,3+Den/2(1),"1,713",44,"$645,000.00",12/29/20
,,"$654,000.00",28645 MONTECRISTO LOOP,BONITA SPRINGS,3+Den/3(0),"2,464",2,"$646,000.00",12/04/20
,,"$646,540.00",28510 WHARTON DR,BONITA SPRINGS,3+Den/3(1),"2,883",--,"$646,540.00",08/28/20
,,"$647,000.00",1907 SW 40TH ST,CAPE CORAL,4+Den/3(0),"3,089",6,"$647,000.00",11/21/20
,,"$655,000.00",10070 ESCAMBIA BAY CT,NAPLES,4 Bed/3(0),"2,603",15,"$648,000.00",12/18/20
,,"$649,000.00",445 BAYSHORE DR,CAPE CORAL,4 Bed/2(0),"1,908",8,"$649,000.00",12/18/20
,,"$649,000.00",1782 MORNING GLORY CT,FORT MYERS,3+Den/3(0),"3,121",1,"$649,000.00",12/18/20
,,"$649,900.00",2550 HICKEY CREEK RD,ALVA,4 Bed/2(1),"3,531",4,"$649,900.00",11/25/20
,,"$649,900.00",4631 PINE LEVEL WAY,FORT MYERS,3+Den/3(0),"2,820",3,"$649,900.00",11/24/20
,,"$649,900.00",6988 MAUNA LOA LN,NAPLES,3 Bed/3(0),"2,952",7,"$649,900.00",12/04/20
,,"$650,000.00",4822 SW 20TH AVE,CAPE CORAL,3+Den/2(2),"2,883",3,"$650,000.00",12/31/20
,,"$699,000.00",419 SE 33RD TER,CAPE CORAL,3 Bed/2(0),"2,059",30,"$650,000.00",12/15/20
,,"$699,000.00",5335 SW 11TH CT,CAPE CORAL,4 Bed/3(0),"2,541",9,"$650,000.00",09/30/20
,,"$629,900.00",3510 SE 19TH AVE,CAPE CORAL,3 Bed/2(0),"2,302",4,"$650,000.00",09/24/20
,,"$750,000.00",5903 SW 1ST AVE,CAPE CORAL,2 Bed/2(0),"1,613",54,"$650,000.00",12/22/20
,,"$667,900.00",5308 SW 24TH PL,CAPE CORAL,3 Bed/2(0),"2,388",58,"$650,000.00",11/12/20
,,"$650,000.00",14550 DORY LN,FORT MYERS,4 Bed/4(1),"4,013",--,"$650,000.00",09/25/20
,,"$679,000.00",13621 CHINA BERRY WAY,FORT MYERS,3+Den/2(0),"2,161",25,"$650,000.00",11/25/20
,,"$650,000.00",1370 WAINWRIGHT WAY,FORT MYERS,4 Bed/3(0),"3,311",0,"$650,000.00",10/30/20
,,"$650,000.00",5139 ANDROS DR,NAPLES,2+Den/2(0),"2,016",2,"$650,000.00",12/17/20
,,"$650,000.00",15218 BURNABY DR,NAPLES,4 Bed/4(0),"4,304",2,"$650,000.00",12/04/20
,,"$699,000.00",14640 BEAUFORT CIR,NAPLES,4+Den/3(1),"3,179",25,"$650,000.00",12/08/20
,,"$675,000.00",9247 VENETO PL,NAPLES,2+Den/2(1),"1,854",11,"$650,000.00",11/10/20
,,"$680,000.00",4310 AURORA ST,NAPLES,4 Bed/4(0),"3,022",45,"$650,000.00",11/25/20
,,"$675,000.00",8677 DILILLO CT,NAPLES,3+Den/3(0),"2,373",9,"$650,000.00",09/21/20
,,"$669,000.00",4874 SHEARWATER LN,NAPLES,3 Bed/2(0),"2,492",58,"$650,000.00",11/23/20
,,"$685,000.00",24270 YACHT CLUB BLVD,PUNTA GORDA,4 Bed/3(0),"2,568",14,"$650,000.00",12/31/20
,,"$675,000.00",6469 COCOS DR,FORT MYERS,3+Den/2(0),"2,333",30,"$651,343.00",12/16/20
,,"$679,000.00",9525 GREYHAWK TRL,NAPLES,3+Den/3(0),"2,496",32,"$652,000.00",12/04/20
,,"$652,452.00",4700 KENSINGTON CIR,NAPLES,4 Bed/3(0),"2,462",--,"$652,452.00",02/26/20
,,"$675,000.00",5264 RIVER BLOSSOM LN,FORT DENAUD,3+Den/2(1),"2,853",0,"$653,409.00",07/31/20
,,"$659,000.00",385 CENTURY DR,MARCO ISLAND,3 Bed/3(0),"1,995",0,"$653,500.00",12/16/20
,,"$653,793.00",19068 MARQUESA DR,FORT MYERS,3+Den/3(0),"2,488",21,"$653,793.00",12/30/20
,,"$665,000.00",17541 MONAGHAN RUN,BONITA SPRINGS,4 Bed/3(0),"2,247",6,"$655,000.00",10/19/20
,,"$669,000.00",20127 CHEETAH LN,ESTERO,3+Den/3(0),"2,659",3,"$655,000.00",12/10/20
,,"$659,000.00",15450 BRIAR RIDGE CIR,FORT MYERS,3+Den/3(0),"2,323",10,"$655,000.00",12/01/20
,,"$655,245.00",6854 GREENBRIAR CT,NAPLES,3+Den/2(0),"2,107",--,"$655,245.00",11/23/20
,,"$656,000.00",14912 BLUE BAY CIR,FORT MYERS,3+Den/3(1),"2,797",--,"$656,000.00",05/12/20
,,"$650,000.00",1965 SAN MARCO RD,MARCO ISLAND,3 Bed/3(0),"1,695",15,"$657,000.00",12/03/20
,,"$679,000.00",9856 WHITE SANDS PL,BONITA SPRINGS,3+Den/3(0),"2,798",15,"$659,500.00",11/05/20
,,"$659,900.00",515 99TH AVE N,NAPLES,3 Bed/2(0),"2,005",4,"$659,900.00",11/25/20
,,"$659,900.00",17711 MONAGHAN RUN,BONITA SPRINGS,4 Bed/2(0),"2,246",3,"$660,000.00",12/02/20
,,"$675,000.00",21531 OAKS OF ESTERO CIR,ESTERO,4+Den/3(0),"2,895",5,"$660,000.00",11/20/20
,,"$699,000.00",9114 WINDSWEPT DR,ESTERO,3+Den/2(1),"2,689",24,"$660,000.00",11/18/20
,,"$655,000.00",152 SAXON ST,MARCO ISLAND,4+Den/2(0),"1,922",1,"$660,000.00",11/20/20
,,"$699,000.00",390 17TH ST NW,NAPLES,4+Den/3(0),"2,227",69,"$660,000.00",12/31/20
,,"$662,634.00",9054 MONTSERRAT DR,BONITA SPRINGS,3 Bed/2(1),"2,400",--,"$662,634.00",09/11/20
,,"$685,000.00",24731 SWEET GUM CT,BONITA SPRINGS,3+Den/2(0),"2,500",1,"$665,000.00",11/18/20
,,"$699,000.00",1018 SE 21ST AVE,CAPE CORAL,3 Bed/2(0),"2,216",5,"$665,000.00",12/16/20
,,"$689,000.00",3332 NW 2ND TER,CAPE CORAL,3+Den/3(0),"2,245",12,"$665,000.00",12/16/20
,,"$665,000.00",2003 SAVONA PKY,CAPE CORAL,3+Den/2(0),"2,101",5,"$665,000.00",11/16/20
,,"$665,000.00",3305 SE 22ND PL,CAPE CORAL,2 Bed/2(0),"2,257",--,"$665,000.00",10/01/20
,,"$674,900.00",719 EL DORADO PKY W,CAPE CORAL,3 Bed/2(0),"2,196",61,"$665,000.00",12/23/20
,,"$669,900.00",4103 SW 22ND CT,CAPE CORAL,4 Bed/2(0),"2,346",27,"$665,000.00",11/30/20
,,"$679,900.00",12803 GUILDFORD TER,FORT MYERS,4+Den/3(0),"3,093",22,"$665,000.00",11/17/20
,,"$679,000.00",1924 SHEFFIELD AVE,MARCO ISLAND,4 Bed/3(1),"2,423",42,"$665,000.00",12/10/20
,,"$700,000.00",7245 WILTON DR,NAPLES,3+Den/2(1),"2,469",6,"$665,000.00",11/10/20
,,"$699,000.00",447 SADDLEBROOK LN,NAPLES,3+Den/3(2),"3,407",7,"$665,000.00",10/23/20
,,"$689,900.00",9419 GREENLEIGH CT,NAPLES,3+Den/3(1),"2,756",7,"$667,500.00",09/15/20
,,"$660,000.00",2806 EIGHTH AVE,ST. JAMES CITY,3 Bed/2(0),"1,672",16,"$667,500.00",11/12/20
,,"$669,000.00",14918 BLUE BAY CIR,FORT MYERS,3 Bed/3(1),"3,114",--,"$669,000.00",05/15/20
,,"$705,000.00",4330 SW 19TH PL,CAPE CORAL,4+Den/3(0),"2,466",44,"$670,000.00",10/22/20
,,"$670,000.00",7 BULOWS LNDG,FLAGLER BEACH,3 Bed/3(1),"4,456",--,"$670,000.00",06/30/20
,,"$675,000.00",9315 SURFBIRD CT,NAPLES,3+Den/3(0),"2,488",6,"$670,000.00",12/01/20
,,"$670,000.00",9238 VENETO PL #35,NAPLES,2+Den/2(1),"1,854",12,"$670,000.00",09/30/20
,,"$699,000.00",1080 HIDDEN HARBOUR DR,NAPLES,5+Den/3(1),"2,947",9,"$670,000.00",10/01/20
,,"$670,129.00",9512 MONTELANICO LOOP,NAPLES,3+Den/3(0),"2,475",--,"$670,129.00",11/23/20
,,"$689,000.00",19424 LA SERENA DR,ESTERO,3+Den/3(0),"2,722",50,"$671,000.00",12/22/20
,,"$699,900.00",7651 COTTESMORE DR,NAPLES,3+Den/3(0),"2,475",22,"$672,500.00",11/18/20
,,"$672,963.00",6958 WINDING CYPRESS DR,NAPLES,3+Den/3(1),"2,496",--,"$672,963.00",02/14/20
,,"$639,900.00",5501 SW 6TH AVE,CAPE CORAL,4+Den/3(0),"2,923",1,"$675,000.00",11/16/20
,,"$739,000.00",4506 SW 1ST PL,CAPE CORAL,3 Bed/3(0),"2,743",74,"$675,000.00",11/16/20
,,"$675,000.00",10953 ESTEBAN DR,FORT MYERS,3+Den/2(0),"2,327",0,"$675,000.00",11/05/20
,,"$699,900.00",15601 FIDDLESTICKS BLVD,FORT MYERS,3 Bed/3(0),"2,814",39,"$675,000.00",11/18/20
,,"$699,900.00",4364 RAFFIA PALM CIR,NAPLES,3+Den/3(0),"3,023",10,"$675,000.00",12/04/20
,,"$675,000.00",14312 NEPTUNE AVE,NAPLES,4 Bed/3(0),"2,445",--,"$675,000.00",10/01/20
,,"$697,000.00",8450 PALACIO TER W,NAPLES,3+Den/3(0),"3,021",47,"$675,000.00",12/15/20
,,"$689,000.00",4365 MONTALVO CT,NAPLES,4 Bed/3(0),"1,995",11,"$675,000.00",10/23/20
,,"$675,000.00",3601 CEDAR HAMMOCK CT,NAPLES,4 Bed/3(0),"2,983",8,"$675,000.00",10/30/20
,,"$695,000.00",224 SILVERADO DR,NAPLES,3+Den/2(1),"2,385",4,"$675,000.00",11/06/20
,,"$699,777.00",8805 MUSTANG ISLAND CIR S,NAPLES,3 Bed/2(1),"2,567",0,"$675,000.00",11/03/20
,,"$700,000.00",4218 SKYWAY DR,NAPLES,3 Bed/2(0),"1,973",57,"$675,000.00",11/12/20
,,"$699,000.00",9248 DIMMICK DR,SANIBEL,3 Bed/3(0),"1,760",9,"$675,000.00",11/20/20
,,"$699,900.00",460 + 490 OLD TRAIL RD,SANIBEL,3 Bed/2(1),"1,861",32,"$675,000.00",10/15/20
,,"$679,874.00",7218 WIREGRASS CT,NAPLES,4+Den/3(0),"2,821",16,"$676,874.00",12/18/20
,,"$689,000.00",17561 MONAGHAN RUN,BONITA SPRINGS,3+Den/3(0),"2,247",18,"$677,500.00",11/06/20
,,"$689,000.00",4172 CRESCENT CT,NAPLES,5 Bed/5(0),"3,062",0,"$679,000.00",10/13/20
,,"$679,000.00",4136 VASCO ST,PUNTA GORDA,3+Den/3(0),"2,314",34,"$679,000.00",12/21/20
,,"$679,900.00",3802 SW 17TH AVE,CAPE CORAL,3+Den/3(0),"2,652",0,"$679,900.00",11/30/20
,,"$699,000.00",772 SEAGRAPE DR,MARCO ISLAND,3 Bed/2(0),"1,680",3,"$679,900.00",10/30/20
,,"$699,000.00",24643 RODAS DR,BONITA SPRINGS,3 Bed/2(0),"1,949",13,"$680,000.00",10/26/20
,,"$725,000.00",12632 LONSDALE TER,FORT MYERS,3+Den/3(1),"2,912",11,"$680,000.00",12/15/20
,,"$689,900.00",16300 EDGEMONT DR,FORT MYERS,4 Bed/2(0),"2,214",25,"$680,000.00",12/03/20
,,"$697,000.00",10279 PORTO ROMANO DR,MIROMAR LAKES,4+Den/4(0),"2,796",57,"$680,000.00",12/14/20
,,"$675,000.00",6009 ASHFORD LN,NAPLES,3+Den/3(1),"2,988",4,"$680,000.00",11/24/20
,,"$770,000.00",1075 SANDPIPER ST,NAPLES,2 Bed/2(0),"1,144",67,"$680,000.00",12/23/20
,,"$690,000.00",8454 PALACIO TER W,NAPLES,3+Den/3(1),"3,025",3,"$680,000.00",09/16/20
,,"$699,900.00",4701 SW 23RD AVE,CAPE CORAL,5 Bed/3(0),"3,062",13,"$685,000.00",09/28/20
,,"$699,000.00",6955 MAUNA LOA LN,NAPLES,3+Den/3(0),"2,400",14,"$685,000.00",12/31/20
,,"$716,335.00",14653 KELSON CIR,NAPLES,3+Den/3(1),"2,788",3,"$685,785.00",12/30/20
,,"$687,000.00",14882 BLUE BAY CIR,FORT MYERS,3+Den/3(1),"2,801",--,"$687,000.00",05/28/20
,,"$687,500.00",3917 EMBERS PKY W,CAPE CORAL,4 Bed/3(0),"2,683",54,"$687,500.00",12/17/20
,,"$727,000.00",18683 BASELEG AVE,NORTH FORT MYERS,4+Den/2(2),"3,187",73,"$688,000.00",12/30/20
,,"$689,500.00",1222 CALOOSA DR,FORT MYERS,4 Bed/3(0),"2,419",4,"$689,500.00",12/11/20
,,"$699,900.00",27281 RIVERSIDE DR,BONITA SPRINGS,3+Den/2(1),"2,788",13,"$690,000.00",11/06/20
,,"$690,000.00",3309 EMBERS PKY W,CAPE CORAL,3+Den/3(0),"2,353",6,"$690,000.00",11/23/20
,,"$694,900.00",1621 SW 43RD TER,CAPE CORAL,3+Den/3(0),"2,516",15,"$690,000.00",11/16/20
,,"$690,000.00",1506 NW 38TH PL,CAPE CORAL,3+Den/3(0),"2,240",12,"$690,000.00",09/30/20
,,"$690,000.00",4591 CASTALIA CT,FORT MYERS,4 Bed/3(0),"2,718",--,"$690,000.00",12/23/20
,,"$869,000.00",833 CYPRESS LAKE CIR,FORT MYERS,3+Den/4(0),"2,547",9,"$690,000.00",12/14/20
,,"$725,000.00",16343 FOREST OAKS DR,FORT MYERS,4 Bed/3(1),"3,369",49,"$690,000.00",11/06/20
,,"$690,152.00",9564 MONTELANICO LOOP,NAPLES,3+Den/3(0),"2,275",--,"$690,152.00",06/05/20
,,"$690,176.00",9584 MONTELANICO LOOP,NAPLES,3+Den/3(0),"2,275",--,"$690,176.00",05/15/20
,,"$685,000.00",291 MONTEREY DR,NAPLES,4 Bed/3(0),"2,672",2,"$692,000.00",10/13/20
,,"$749,900.00",163 PRIMO DR,FORT MYERS BEACH,3 Bed/2(0),"1,096",22,"$692,500.00",10/21/20
