,,List Price,Address,City,Beds/Baths,Approx Living Area,DOM,Sold Price,Sold Date
,,"$821,234.00",20109 NAPA LOOP,ESTERO,3+Den/3(0),"2,445",--,"$821,234.00",09/22/22
,,"$824,737.00",8155 LUCELLO TER S,NAPLES,3+Den/2(1),"2,275",--,"$824,737.00",10/28/22
,,"$824,800.00",20033 WYMBERLY WAY,ESTERO,3 Bed/3(0),"2,917",2,"$824,800.00",12/30/22
,,"$825,000.00",28037 QUIET WATER WAY,BONITA SPRINGS,3+Den/2(0),"1,912",5,"$825,000.00",10/18/22
,,"$825,000.00",9097 ISLA BELLA CIR,BONITA SPRINGS,3 Bed/3(0),"2,080",2,"$825,000.00",10/04/22
,,"$849,999.00",3522 SE 18TH PL,CAPE CORAL,4 Bed/3(0),"2,126",88,"$825,000.00",12/02/22
,,"$850,000.00",5317 SW 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,798",19,"$825,000.00",08/22/22
,,"$899,900.00",23001 TREE CREST CT,ESTERO,3 Bed/2(0),"1,987",5,"$825,000.00",11/14/22
,,"$825,000.00",10041 AVALON LAKE CIR,FORT MYERS,3+Den/4(1),"2,812",12,"$825,000.00",12/21/22
,,"$825,000.00",11635 CANOPY LOOP,FORT MYERS,6 or More/4(1),"4,027",--,"$825,000.00",09/12/22
,,"$849,000.00",10274 BELCREST BLVD,FORT MYERS,4+Den/4(0),"3,484",65,"$825,000.00",10/31/22
,,"$875,000.00",5696 WHISPERING WILLOW WAY,FORT MYERS,3+Den/3(0),"2,406",26,"$825,000.00",09/14/22
,,"$825,000.00",7832 VALENCIA CT,NAPLES,3 Bed/2(0),"1,649",39,"$825,000.00",12/30/22
,,"$885,000.00",1095 AUGUSTA FALLS WAY,NAPLES,3+Den/2(0),"2,047",38,"$825,000.00",12/15/22
,,"$895,000.00",5740 STANDING OAKS LN,NAPLES,3 Bed/2(0),"1,167",37,"$825,000.00",10/20/22
,,"$849,000.00",1010 NOTTINGHAM DR,NAPLES,3 Bed/2(0),"1,858",52,"$825,000.00",10/21/22
,,"$850,000.00",2450 6TH AVE NE,NAPLES,4 Bed/3(0),"2,124",10,"$825,000.00",08/23/22
,,"$839,000.00",15865 DELAPLATA LN,NAPLES,2+Den/2(0),"2,007",50,"$825,000.00",10/11/22
,,"$849,900.00",106 18TH AVE NE,NAPLES,4+Den/3(0),"2,431",81,"$825,000.00",10/07/22
,,"$775,000.00",10079 FLAT RIVER ST,PORT CHARLOTTE,4 Bed/3(0),"2,528",0,"$825,000.00",03/15/22
,,"$825,000.00",25324 LONGMEADOW DR,PUNTA GORDA,3+Den/3(0),"2,444",1,"$825,000.00",10/24/22
,,"$849,000.00",6769 BENT GRASS DR,NAPLES,3 Bed/2(0),"1,719",24,"$828,000.00",12/15/22
,,"$849,000.00",6941 BENT GRASS DR,NAPLES,3 Bed/2(0),"1,707",24,"$829,000.00",11/21/22
,,"$829,900.00",1940 SE 18TH AVE,CAPE CORAL,4 Bed/3(0),"2,010",74,"$829,900.00",12/06/22
,,"$829,900.00",14268 LAGUNA SPRINGS LN,NAPLES,3+Den/3(0),"2,704",--,"$829,900.00",12/09/22
,,"$829,900.00",3612 BONAIRE CT,PUNTA GORDA,3 Bed/2(0),"1,961",11,"$829,900.00",08/25/22
,,"$875,000.00",502 SW 52ND ST,CAPE CORAL,3 Bed/2(1),"2,370",49,"$830,000.00",11/22/22
,,"$850,000.00",12311 WHITE PINE LN,FORT MYERS,3+Den/3(0),"2,829",5,"$830,000.00",08/25/22
,,"$874,500.00",10048 ST MORITZ DR,MIROMAR LAKES,2+Den/2(0),"2,056",15,"$830,000.00",08/30/22
,,"$830,000.00",9949 WINCHESTER WOOD,NAPLES,3 Bed/2(0),"1,745",4,"$830,000.00",10/25/22
,,"$850,000.00",12597 FENHURST WAY,NAPLES,2+Den/2(1),"1,901",51,"$830,000.00",12/16/22
,,"$849,000.00",11472 QUAIL VILLAGE WAY,NAPLES,3 Bed/3(0),"2,251",58,"$830,000.00",11/01/22
,,"$845,000.00",8581 JULIA LN,NAPLES,2+Den/2(1),"2,302",12,"$830,000.00",10/26/22
,,"$849,900.00",824 92ND AVE N,NAPLES,2 Bed/2(0),"1,072",37,"$830,000.00",09/14/22
,,"$839,900.00",25312 LONGMEADOW DR,PUNTA GORDA,3+Den/3(0),"2,445",24,"$830,000.00",08/05/22
,,"$831,842.00",16708 GILROY ST,BONITA SPRINGS,4 Bed/3(0),"2,464",--,"$831,842.00",06/15/22
,,"$833,940.00",11826 DRAKE LN,NAPLES,3+Den/2(1),"2,209",--,"$833,940.00",12/05/22
,,"$869,000.00",28424 TASCA DR,BONITA SPRINGS,3+Den/2(0),"2,014",42,"$835,000.00",10/20/22
,,"$859,900.00",3118 SE 19TH PL,CAPE CORAL,4 Bed/2(0),"2,023",30,"$835,000.00",10/24/22
,,"$844,999.00",21203 TERNI CT,ESTERO,5+Den/3(0),"3,005",47,"$835,000.00",11/22/22
,,"$849,900.00",2366 BUTTERFLY PALM DR,NAPLES,4+Den/3(0),"2,735",57,"$835,000.00",10/24/22
,,"$875,000.00",5969 ASHFORD LN,NAPLES,2+Den/2(1),"2,286",9,"$835,000.00",09/08/22
,,"$929,900.00",1320 JAMBALANA LN,FORT MYERS,3+Den/3(2),"2,564",39,"$837,250.00",10/25/22
,,"$838,840.00",6878 WINDING CYPRESS DR,NAPLES,4+Den/4(0),"2,989",--,"$838,840.00",10/28/22
,,"$839,000.00",706 NW 37TH PL,CAPE CORAL,3+Den/3(0),"2,245",--,"$839,000.00",11/30/22
,,"$839,900.00",10859 MAITLAND WAY,FORT MYERS,3 Bed/3(0),"2,917",45,"$839,900.00",09/23/22
,,"$849,000.00",5328 SW 10TH AVE,CAPE CORAL,3 Bed/2(0),"1,818",30,"$840,000.00",09/09/22
,,"$849,000.00",21288 ESTERO PALM WAY,ESTERO,3+Den/2(1),"2,507",42,"$840,000.00",11/16/22
,,"$805,000.00",15531 KILBIRNIE DR,FORT MYERS,3 Bed/2(1),"2,844",0,"$840,000.00",12/15/22
,,"$859,900.00",279 14TH ST SE,NAPLES,3+Den/2(0),"2,209",19,"$840,000.00",11/08/22
,,"$846,010.00",17668 KINZIE LN,ESTERO,3+Den/3(0),"2,434",--,"$846,010.00",09/23/22
,,"$897,000.00",3861 HUELVA CT,NAPLES,3 Bed/3(0),"1,995",71,"$847,000.00",12/28/22
,,"$899,000.00",8486 LAUREL LAKES CV,NAPLES,4+Den/2(1),"3,157",37,"$847,250.00",12/08/22
,,"$875,000.00",747 TETON CT,NAPLES,3+Den/3(0),"2,378",27,"$848,000.00",12/27/22
,,"$849,000.00",26341 SUMMER GREENS DR,BONITA SPRINGS,3 Bed/2(0),"1,997",3,"$849,000.00",09/09/22
,,"$875,000.00",16184 ABERDEEN AVE,NAPLES,3+Den/2(0),"2,006",48,"$849,000.00",11/02/22
,,"$849,900.00",2138 SE 18TH AVE,CAPE CORAL,3+Den/2(1),"2,009",14,"$849,900.00",11/23/22
,,"$849,900.00",9938 VIA SAN MARCO LOOP,FORT MYERS,5+Den/4(0),"3,239",2,"$849,900.00",12/09/22
,,"$899,000.00",1508 SW 43RD ST,CAPE CORAL,3 Bed/2(0),"1,914",29,"$850,000.00",12/30/22
,,"$899,000.00",2214 CORAL POINT DR,CAPE CORAL,4 Bed/3(0),"2,542",101,"$850,000.00",12/23/22
,,"$849,999.00",2 SW 35TH AVE,CAPE CORAL,3+Den/3(1),"2,416",2,"$850,000.00",11/01/22
,,"$925,000.00",2736 LAMBAY CT,CAPE CORAL,3+Den/3(0),"2,267",75,"$850,000.00",10/21/22
,,"$860,000.00",20566 WILDERNESS CT,ESTERO,3+Den/2(0),"2,175",4,"$850,000.00",12/16/22
,,"$849,999.00",21271 ESTERO PALM WAY,ESTERO,4 Bed/3(1),"2,337",5,"$850,000.00",10/06/22
,,"$850,000.00",10261 COCONUT RD,ESTERO,3+Den/3(1),"2,150",2,"$850,000.00",08/08/22
,,"$850,000.00",1798 HOLIDAY LN,NAPLES,3 Bed/2(0),"1,596",--,"$850,000.00",06/06/22
,,"$885,000.00",70 THORNCREST LN,NAPLES,5 Bed/2(1),"2,796",23,"$850,000.00",12/15/22
,,"$895,000.00",3461 15TH AVE W,NAPLES,4 Bed/2(0),"2,060",58,"$850,000.00",12/22/22
,,"$879,900.00",8768 MUSTANG ISLAND CIR,NAPLES,3+Den/2(0),"2,286",24,"$850,000.00",11/01/22
,,"$897,500.00",594 104TH AVE N,NAPLES,3+Den/2(0),"1,511",43,"$850,000.00",10/20/22
,,"$879,900.00",2922 GILFORD WAY,NAPLES,3+Den/3(0),"1,997",21,"$850,000.00",10/28/22
,,"$929,900.00",747 33RD AVE NW,NAPLES,3+Den/3(0),"2,392",93,"$850,000.00",11/01/22
,,"$850,000.00",700 100TH AVE N,NAPLES,3 Bed/2(0),"1,400",42,"$850,000.00",10/14/22
,,"$898,900.00",8384 LAUREL LAKES BLVD,NAPLES,5 Bed/3(0),"3,137",61,"$850,000.00",10/31/22
,,"$850,000.00",108 VIA NAPOLI,NAPLES,2+Den/2(1),"2,242",0,"$850,000.00",09/06/22
,,"$899,000.00",724 92ND AVE N,NAPLES,3 Bed/2(0),"1,454",19,"$850,000.00",09/23/22
,,"$878,618.00",15478 RIO PONACE CT,NAPLES,3+Den/3(0),"2,334",104,"$850,000.00",12/29/22
,,"$875,000.00",3149 CARRIAGE CIR,NAPLES,3 Bed/2(0),"2,150",36,"$850,000.00",09/23/22
,,"$875,000.00",3426 TIGRIS LN,NAPLES,3+Den/2(1),"2,234",12,"$850,000.00",08/12/22
,,"$849,900.00",5981 BERMUDA LN,NAPLES,3+Den/2(0),"2,200",10,"$850,000.00",08/19/22
,,"$840,000.00",2186 EGRET CIR,SANIBEL,3+Den/2(0),"1,507",14,"$850,000.00",12/22/22
,,"$849,000.00",1747 SERENITY LN,SANIBEL,3 Bed/2(0),"1,708",0,"$850,000.00",09/26/22
,,"$899,999.00",6802 GRIFFIN BLVD,FORT MYERS,3 Bed/3(0),"2,102",2,"$851,000.00",09/20/22
,,"$875,000.00",282 SAYBROOK CT,NAPLES,3 Bed/3(0),"2,395",16,"$855,000.00",09/09/22
,,"$855,894.00",16649 CALISTOGA DR,BONITA SPRINGS,3+Den/3(0),"2,900",--,"$855,894.00",12/16/22
,,"$899,000.00",8305 ADELIO LN,FORT MYERS,3 Bed/2(0),"1,809",14,"$857,000.00",12/16/22
,,"$859,900.00",11724 CARRADALE CT,NAPLES,3 Bed/2(1),"2,389",6,"$859,900.00",10/31/22
,,"$859,900.00",11191 PALMETTO RIDGE DR,NAPLES,3 Bed/2(0),"2,166",12,"$859,900.00",11/01/22
,,"$850,000.00",28433 SOMBRERO DR,BONITA SPRINGS,3 Bed/2(0),"1,916",1,"$860,000.00",10/14/22
,,"$874,900.00",28429 CAPRAIA DR,BONITA SPRINGS,3 Bed/2(0),"2,101",2,"$860,000.00",08/03/22
,,"$894,900.00",11781 LADY ANNE CIR,CAPE CORAL,4+Den/3(0),"2,577",30,"$860,000.00",11/08/22
,,"$850,000.00",16621 BOBCAT CT,FORT MYERS,4 Bed/3(1),"4,927",1,"$860,000.00",12/15/22
,,"$899,000.00",3861 PLEASANT SPRINGS DR,NAPLES,3+Den/3(0),"2,462",22,"$860,000.00",12/29/22
,,"$850,000.00",629 TRABUE AVE,PUNTA GORDA,3 Bed/3(1),"2,490",7,"$860,000.00",11/02/22
,,"$824,900.00",7630 KNIGHTWING CIR,FORT MYERS,4+Den/3(0),"3,116",6,"$861,000.00",11/11/22
,,"$899,000.00",18000 BLUEWATER DR,NAPLES,3+Den/2(0),"1,833",41,"$862,000.00",10/18/22
,,"$899,000.00",4604 SW 9TH AVE,CAPE CORAL,4 Bed/3(0),"2,017",8,"$862,500.00",08/02/22
,,"$899,000.00",9380 WHOOPING CRANE WAY,NAPLES,3+Den/2(0),"2,106",47,"$862,500.00",10/07/22
,,"$899,900.00",183 MUIRFIELD CIR,NAPLES,3 Bed/3(0),"2,330",121,"$862,500.00",12/16/22
,,"$889,000.00",3857 HUELVA CT,NAPLES,3+Den/2(1),"2,181",31,"$865,000.00",12/20/22
,,"$838,000.00",7707 GROVES RD,NAPLES,2+Den/2(0),"1,861",5,"$865,000.00",09/09/22
,,"$875,000.00",19181 MEREDITH RD,NORTH FORT MYERS,4 Bed/3(0),"2,154",9,"$865,000.00",11/09/22
,,"$899,000.00",3232 PACIFIC DR,NAPLES,3+Den/3(0),"2,146",22,"$867,000.00",12/16/22
,,"$867,495.00",19676 AQUA VIEW LN,FORT MYERS,5 Bed/3(0),"2,508",--,"$867,495.00",07/29/22
,,"$935,000.00",3765 RIVIERA CIR,BONITA SPRINGS,3 Bed/3(0),"2,564",15,"$870,000.00",12/31/22
,,"$879,000.00",74 9TH ST,BONITA SPRINGS,3 Bed/2(0),"2,118",4,"$870,000.00",10/18/22
,,"$897,000.00",3518 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"2,131",37,"$870,000.00",12/27/22
,,"$899,000.00",817 REEF POINT CIR #93,NAPLES,3 Bed/2(0),"1,604",0,"$870,000.00",11/08/22
,,"$875,000.00",14458 TUSCANY POINTE TRL,NAPLES,4+Den/3(1),"2,438",4,"$870,000.00",10/28/22
,,"$935,000.00",346 WIMBLEDON LN,NAPLES,3+Den/2(0),"2,500",26,"$870,000.00",09/09/22
,,"$873,012.00",11675 PERIWINKLE DR,NAPLES,3+Den/3(1),"2,788",--,"$873,012.00",07/29/22
,,"$874,750.00",20186 MARKWARD CROSSING,ESTERO,3+Den/3(0),"2,677",12,"$874,750.00",11/29/22
,,"$874,900.00",11759 FREESIA TER,NAPLES,4+Den/4(1),"3,176",--,"$874,900.00",04/08/22
,,"$899,900.00",28541 HIGHGATE DR,BONITA SPRINGS,3+Den/3(0),"2,812",11,"$875,000.00",12/29/22
,,"$924,900.00",3790 CATBRIER CT,BONITA SPRINGS,4 Bed/3(0),"2,537",10,"$875,000.00",12/16/22
,,"$875,000.00",3287 PILOT CIR,NAPLES,3+Den/2(0),"1,994",10,"$875,000.00",10/31/22
,,"$975,000.00",1818 RICHARDS ST,NAPLES,4 Bed/2(0),"2,000",5,"$875,000.00",10/28/22
,,"$888,888.00",5823 CHARLTON WAY,NAPLES,4 Bed/3(0),"2,541",90,"$875,000.00",12/23/22
,,"$895,000.00",3020 BIG PASS LN,PUNTA GORDA,3+Den/2(0),"2,367",40,"$875,000.00",08/25/22
,,"$879,000.00",1594 SERRANO CIR,NAPLES,4 Bed/3(0),"2,088",24,"$879,000.00",11/17/22
,,"$887,000.00",28610 HIGHGATE DR,BONITA SPRINGS,3 Bed/2(0),"2,214",5,"$880,000.00",11/21/22
,,"$889,000.00",18019 BROADVIEW DR,NAPLES,3 Bed/2(1),"2,176",22,"$880,000.00",11/15/22
,,"$899,900.00",62 FOUNTAIN CIR,NAPLES,4 Bed/3(0),"2,455",46,"$880,000.00",10/27/22
,,"$890,000.00",8501 HENDERSON GRADE,NORTH FORT MYERS,3 Bed/2(1),"2,386",21,"$880,000.00",10/21/22
,,"$899,900.00",2030 AQUI ESTA DR,PUNTA GORDA,3 Bed/2(0),"2,018",38,"$880,000.00",11/30/22
,,"$880,795.00",15299 ARPINO CT,NAPLES,3+Den/4(0),,--,"$880,795.00",12/20/22
,,"$881,700.00",19648 AQUA VIEW LN,FORT MYERS,3+Den/3(0),"2,400",--,"$881,700.00",09/23/22
,,"$882,771.00",9440 NIGHT HERON LN,NAPLES,3+Den/3(0),"2,488",--,"$882,771.00",02/17/22
,,"$883,092.00",15318 APRILE ST,NAPLES,3+Den/3(0),"2,296",--,"$883,092.00",06/24/22
,,"$939,900.00",3520 SE 10TH PL,CAPE CORAL,4+Den/2(1),"3,251",37,"$885,000.00",11/22/22
,,"$945,000.00",2039 TERRAZZO LN,NAPLES,4 Bed/3(0),"2,265",4,"$885,000.00",12/14/22
,,"$925,000.00",3344 CERRITO CT,NAPLES,4+Den/3(0),"2,547",9,"$885,000.00",09/26/22
,,"$924,000.00",17 HERITAGE WAY,NAPLES,4 Bed/3(0),"2,416",18,"$885,000.00",08/24/22
,,"$899,000.00",8650 PALERMO CT,NAPLES,2+Den/2(1),"2,315",111,"$885,000.00",11/14/22
,,"$919,000.00",10333 QUAIL CROWN DR,NAPLES,4+Den/2(1),"2,800",0,"$885,000.00",07/15/22
,,"$888,327.00",15255 15255 ARPINO COURT,NAPLES,3+Den/3(0),"2,275",--,"$888,327.00",06/28/22
,,"$899,000.00",11963 AVALON PRESERVE BLVD,FORT MYERS,5+Den/4(0),"3,588",9,"$889,000.00",10/21/22
,,"$889,882.00",16645 CALISTOGA DR,BONITA SPRINGS,2+Den/2(1),"2,580",--,"$889,882.00",11/22/22
,,"$890,000.00",17524 ASHCOMB WAY,ESTERO,4 Bed/3(0),"2,271",0,"$890,000.00",09/07/22
,,"$879,000.00",10600 MCGREGOR BLVD,FORT MYERS,4 Bed/4(0),"3,029",72,"$890,000.00",11/09/22
,,"$929,000.00",2207 ROYAL LN,NAPLES,4 Bed/4(0),"4,496",24,"$890,000.00",12/29/22
,,"$899,000.00",7872 VALENCIA CT,NAPLES,3 Bed/2(0),"1,631",11,"$890,000.00",11/15/22
,,"$900,000.00",12542 FENHURST WAY,NAPLES,2+Den/2(1),"1,901",0,"$890,000.00",10/04/22
,,"$919,000.00",160 12TH AVE NW,NAPLES,3+Den/3(0),"2,534",64,"$890,000.00",11/21/22
,,"$865,000.00",700 102ND AVE N,NAPLES,3 Bed/2(0),"1,828",3,"$890,000.00",08/02/22
,,"$950,000.00",12406 GREEN STONE CT,FORT MYERS,5+Den/4(0),"4,211",4,"$892,500.00",08/26/22
,,"$895,000.00",17259 WALNUT RUN DR,ALVA,3+Den/3(1),"3,051",126,"$895,000.00",12/19/22
,,"$899,000.00",4444 OWENS WAY,AVE MARIA,4+Den/4(0),"4,500",10,"$895,000.00",08/31/22
,,"$895,000.00",1732 SW 51ST ST,CAPE CORAL,3+Den/3(0),"2,236",4,"$895,000.00",07/27/22
,,"$895,000.00",14531 NEW HAMPTON PL,FORT MYERS,3 Bed/3(0),"2,145",106,"$895,000.00",11/15/22
,,"$895,000.00",148 CYRUS ST,MARCO ISLAND,3 Bed/2(0),"1,541",2,"$895,000.00",10/11/22
,,"$997,000.00",3661 7TH AVE NW,NAPLES,4 Bed/2(1),"2,360",43,"$895,000.00",09/08/22
,,"$894,900.00",2201 NOBLE CT,NAPLES,3 Bed/2(0),"2,080",5,"$895,000.00",08/02/22
,,"$934,500.00",1268 14TH AVE N,NAPLES,4 Bed/3(0),"1,431",56,"$895,129.00",10/03/22
,,"$945,334.00",3112 PRESERVE EDGE CT,FORT MYERS,3+Den/2(0),"2,379",82,"$895,334.00",10/27/22
,,"$895,675.00",20079 NAPA LOOP,ESTERO,5 Bed/4(1),"3,431",--,"$895,675.00",10/19/22
,,"$899,000.00",1293 JAMAICA RD,MARCO ISLAND,3 Bed/2(0),"1,893",--,"$899,000.00",09/19/22
,,"$899,900.00",11067 SEMINOLE PALM WAY,FORT MYERS,4 Bed/3(0),"3,430",22,"$899,900.00",09/27/22
,,"$924,900.00",21001 BOSCO CT,ESTERO,6 or More/4(0),"3,876",38,"$899,999.00",12/06/22
,,"$899,000.00",234 1ST ST,BONITA SPRINGS,2 Bed/2(0),947,7,"$900,000.00",12/28/22
,,"$879,900.00",4929 SW 26TH AVE,CAPE CORAL,3 Bed/2(1),"2,289",0,"$900,000.00",10/18/22
,,"$900,000.00",2717 SW 37TH ST,CAPE CORAL,3 Bed/3(0),"2,229",24,"$900,000.00",10/28/22
,,"$929,900.00",2010 SE 28TH ST,CAPE CORAL,3 Bed/2(0),"2,070",102,"$900,000.00",10/24/22
,,"$929,000.00",21555 OAKS OF ESTERO CIR,ESTERO,3+Den/3(0),"2,557",43,"$900,000.00",12/29/22
,,"$900,000.00",134 FAIRWEATHER LN,FORT MYERS BEACH,2+Den/1(0),840,5,"$900,000.00",08/31/22
,,"$949,000.00",4566 SHEARWATER LN,NAPLES,3+Den/2(0),"2,850",67,"$900,000.00",12/15/22
,,"$929,000.00",7819 MARTINO CIR,NAPLES,3+Den/2(1),"2,892",71,"$900,000.00",12/22/22
,,"$995,000.00",623 104TH AVE N,NAPLES,2+Den/2(0),"1,375",29,"$900,000.00",10/17/22
,,"$900,000.00",5767 PERSIMMON WAY,NAPLES,2+Den/2(0),"2,206",--,"$900,000.00",06/21/22
,,"$949,900.00",2029 DUKE DR,NAPLES,3 Bed/2(0),"2,339",99,"$900,000.00",12/29/22
,,"$895,000.00",5300 HAWKESBURY WAY,NAPLES,3+Den/3(0),"1,995",12,"$900,000.00",08/17/22
,,"$985,000.00",780 BEACH RD,SANIBEL,3 Bed/2(0),"2,411",0,"$900,000.00",11/30/22
,,"$929,900.00",2027 SW 29TH TER,CAPE CORAL,3 Bed/3(0),"2,010",28,"$905,000.00",10/19/22
,,"$899,000.00",23087 TREE CREST CT,ESTERO,4 Bed/2(1),"2,793",2,"$905,000.00",10/17/22
,,"$964,900.00",1011 CLARELLEN DR,FORT MYERS,3 Bed/2(0),"1,896",43,"$905,000.00",09/09/22
,,"$899,000.00",693 7TH ST NW,NAPLES,4+Den/3(0),"2,562",8,"$905,000.00",10/03/22
,,"$950,000.00",7375 LANTANA CIR,NAPLES,3 Bed/2(0),"1,806",33,"$905,000.00",09/12/22
,,"$995,000.00",261 31ST ST SW,NAPLES,3 Bed/2(1),"2,000",40,"$905,000.00",10/10/22
,,"$999,000.00",9874 WINTERVIEW DR,NAPLES,3 Bed/2(0),"1,621",0,"$907,800.00",12/19/22
,,"$940,000.00",26451 SUMMER GREENS DR,BONITA SPRINGS,4 Bed/3(0),"2,942",61,"$910,000.00",12/09/22
,,"$940,000.00",1 FAIRVIEW BLVD,FORT MYERS BEACH,2+Den/2(0),"1,441",45,"$910,000.00",09/12/22
,,"$935,700.00",5172 INAGUA WAY,NAPLES,4 Bed/4(0),"2,541",101,"$910,000.00",11/30/22
,,"$910,000.00",16 GOLF COTTAGE DR,NAPLES,2+Den/2(0),"2,043",--,"$910,000.00",06/23/22
,,"$910,000.00",14219 WENZEL AVE,PORT CHARLOTTE,3+Den/2(0),"2,270",--,"$910,000.00",05/03/22
,,"$810,000.00",707 94TH AVE N,NAPLES,3 Bed/2(0),"1,320",11,"$911,111.00",08/18/22
,,"$913,919.00",6340 INDIES AVE,NAPLES,3 Bed/2(1),"2,163",--,"$913,919.00",08/26/22
,,"$950,000.00",28461 ROCHESTER CT,BONITA SPRINGS,3 Bed/2(1),"2,546",6,"$915,000.00",11/29/22
,,"$975,000.00",27140 DRIFTWOOD DR,BONITA SPRINGS,3+Den/2(1),"2,220",54,"$915,000.00",11/18/22
,,"$915,000.00",1453 WELLINGTON CT,CAPE CORAL,4 Bed/2(0),"2,212",--,"$915,000.00",04/26/22
,,"$917,254.00",16037 SHORELINE DR,BABCOCK RANCH,4+Den/4(0),"3,461",--,"$917,254.00",06/10/22
,,"$920,000.00",139 EDGEMERE WAY S,NAPLES,3+Den/2(1),"2,876",4,"$920,000.00",10/27/22
,,"$920,000.00",6514 HOLIMAN WAY,AVE MARIA,3+Den/3(0),"2,701",0,"$925,000.00",08/31/22
,,"$925,000.00",235 1ST ST,BONITA SPRINGS,3 Bed/2(0),"1,699",--,"$925,000.00",12/01/22
,,"$949,000.00",3163 GREENFLOWER CT,BONITA SPRINGS,2+Den/2(0),"2,112",50,"$925,000.00",10/06/22
,,"$984,900.00",3500 SW 17TH AVE,CAPE CORAL,3+Den/2(0),"2,062",106,"$925,000.00",12/05/22
,,"$924,900.00",5309 SW 11TH PL,CAPE CORAL,3 Bed/2(0),"1,991",27,"$925,000.00",09/07/22
,,"$874,900.00",492 KEENAN CT,FORT MYERS,2 Bed/2(0),"1,886",4,"$925,000.00",10/11/22
,,"$949,000.00",4098 RAFFIA DR,NAPLES,3+Den/2(1),"2,258",5,"$925,000.00",11/18/22
,,"$995,000.00",191 OLD TAMIAMI TRL,NAPLES,3+Den/2(0),"2,283",56,"$925,000.00",11/18/22
,,"$995,000.00",1989 TIMARRON WAY,NAPLES,3 Bed/2(0),"1,965",15,"$925,000.00",08/11/22
,,"$874,900.00",2800 CINNAMON BAY CIR,NAPLES,3+Den/3(0),"2,169",2,"$925,000.00",07/27/22
,,"$929,000.00",1028 DEMERE LN,SANIBEL,4 Bed/2(0),"2,963",0,"$929,000.00",12/29/22
,,"$930,000.00",18101 RIVERCHASE CT,ALVA,4 Bed/3(0),"2,672",--,"$930,000.00",03/14/22
,,"$999,000.00",12628 LONSDALE TER,FORT MYERS,3+Den/3(0),"2,488",7,"$930,000.00",09/30/22
,,"$1,025,000.00",8269 POTOMAC LN,NAPLES,3+Den/3(2),"2,745",18,"$930,000.00",10/28/22
,,"$955,000.00",12891 BRYNWOOD PRESERVE LN,NAPLES,3+Den/2(1),"2,511",15,"$930,000.00",10/21/22
,,"$950,000.00",3830 TREASURE COVE CIR,NAPLES,4 Bed/3(0),"2,267",44,"$930,000.00",10/12/22
,,"$925,000.00",3984 UPOLO LN,NAPLES,4+Den/3(1),"2,491",2,"$930,000.00",08/15/22
,,"$975,000.00",263 HENLEY DR,NAPLES,4 Bed/3(0),"3,105",29,"$930,000.00",09/16/22
,,"$954,000.00",4168 KENSINGTON HIGH ST,NAPLES,3 Bed/2(0),"2,023",1,"$930,150.00",08/11/22
,,"$935,900.00",3331 MONTARA DR,BONITA SPRINGS,3 Bed/2(1),"2,177",8,"$932,000.00",12/01/22
,,"$932,587.00",15538 RIO PONACE CT,NAPLES,4+Den/3(0),"2,929",--,"$932,587.00",08/10/22
,,"$935,000.00",2318 SW 21ST TER,CAPE CORAL,3+Den/3(0),"2,321",28,"$935,000.00",10/18/22
,,"$979,000.00",1506 SW 28TH ST,CAPE CORAL,3+Den/2(0),"2,124",28,"$935,000.00",11/02/22
,,"$949,000.00",1514 SERENITY CIR,NAPLES,4 Bed/3(0),"2,719",56,"$935,000.00",10/25/22
,,"$975,000.00",432 19TH ST SW,NAPLES,3 Bed/3(0),"2,349",58,"$935,000.00",09/14/22
,,"$936,414.00",16852 VISTA MONTE CT,BONITA SPRINGS,3+Den/3(0),"2,466",--,"$936,414.00",08/23/22
,,"$890,000.00",9353 ISLA BELLA CIR,BONITA SPRINGS,3+Den/2(1),"2,381",1,"$940,000.00",09/14/22
,,"$979,900.00",1913 SW 51ST ST,CAPE CORAL,3 Bed/2(0),"1,937",16,"$940,000.00",08/31/22
,,"$950,000.00",19541 THE PLACE BLVD,ESTERO,3+Den/3(0),"2,650",24,"$940,000.00",10/21/22
,,"$975,000.00",19613 ESTERO POINTE LN,FORT MYERS,3+Den/3(0),"2,307",52,"$940,000.00",12/16/22
,,"$950,000.00",12491 VILLAGIO WAY,FORT MYERS,3+Den/2(1),"2,827",0,"$940,000.00",09/15/22
,,"$945,000.00",10355 PORTO ROMANO DR,MIROMAR LAKES,4+Den/3(1),"2,364",17,"$940,000.00",09/22/22
,,"$998,000.00",5600 CYNTHIA LN,NAPLES,3 Bed/2(0),"2,148",47,"$940,000.00",09/23/22
,,"$950,000.00",2854 DON QUIXOTE DR,PUNTA GORDA,3 Bed/2(0),"2,385",11,"$940,000.00",08/16/22
,,"$942,142.00",19449 THE PLACE BLVD,ESTERO,4 Bed/4(1),"3,969",--,"$942,142.00",04/18/22
,,"$1,096,000.00",17242 ASHCOMB WAY,ESTERO,3 Bed/3(0),"2,445",5,"$945,000.00",11/02/22
,,"$989,000.00",16345 CAMDEN LAKES CIR,NAPLES,4+Den/3(0),"2,864",70,"$945,000.00",12/16/22
,,"$946,305.00",9673 EVERGLADES DR,NAPLES,4+Den/4(0),"3,150",--,"$946,305.00",09/19/22
